Date,LGA,Confirmed cases (ever),Active cases (current),
16/05/2020,BRIMBANK,61,14,
17/05/2020,BRIMBANK,60,8,
18/05/2020,BRIMBANK,60,7,
19/05/2020,BRIMBANK,61,8,
20/05/2020,BRIMBANK,61,8,
21/05/2020,BRIMBANK,63,8,
22/05/2020,BRIMBANK,65,10,
23/05/2020,BRIMBANK,67,11,
24/05/2020,BRIMBANK,67,12,
25/05/2020,BRIMBANK,67,10,
26/05/2020,BRIMBANK,67,8,
27/05/2020,BRIMBANK,68,9,
28/05/2020,BRIMBANK,70,11,
29/05/2020,BRIMBANK,68,8,
30/05/2020,BRIMBANK,69,7,
31/05/2020,BRIMBANK,72,9,
1/06/2020,BRIMBANK,72,9,
2/06/2020,BRIMBANK,73,9,
3/06/2020,BRIMBANK,73,8,
4/06/2020,BRIMBANK,73,8,
5/06/2020,BRIMBANK,73,8,
6/06/2020,BRIMBANK,73,8,
7/06/2020,BRIMBANK,73,7,
8/06/2020,BRIMBANK,73,7,
9/06/2020,BRIMBANK,73,6,
10/06/2020,BRIMBANK,73,6,
11/06/2020,BRIMBANK,73,6,
12/06/2020,BRIMBANK,73,6,
13/06/2020,BRIMBANK,73,6,
14/06/2020,BRIMBANK,73,1,
15/06/2020,BRIMBANK,74,2,
16/06/2020,BRIMBANK,75,2,
17/06/2020,BRIMBANK,75,2,
18/06/2020,BRIMBANK,75,2,
19/06/2020,BRIMBANK,77,4,
20/06/2020,BRIMBANK,84,9,
21/06/2020,BRIMBANK,85,10,
22/06/2020,BRIMBANK,86,11,
23/06/2020,BRIMBANK,91,15,
24/06/2020,BRIMBANK,96,20,
25/06/2020,BRIMBANK,96,21,
26/06/2020,BRIMBANK,99,19,
27/06/2020,BRIMBANK,105,24,
28/06/2020,BRIMBANK,111,29,
29/06/2020,BRIMBANK,115,32,
30/06/2020,BRIMBANK,124,36,
1/07/2020,BRIMBANK,131,40,
2/07/2020,BRIMBANK,142,49,
3/07/2020,BRIMBANK,147,52,
4/07/2020,BRIMBANK,152,49,
5/07/2020,BRIMBANK,161,57,
6/07/2020,BRIMBANK,168,62,
7/07/2020,BRIMBANK,186,77,
8/07/2020,BRIMBANK,189,75,
9/07/2020,BRIMBANK,197,75,
10/07/2020,BRIMBANK,211,82,
11/07/2020,BRIMBANK,232,97,
12/07/2020,BRIMBANK,255,116,
13/07/2020,BRIMBANK,271,127,
14/07/2020,BRIMBANK,303,153,
15/07/2020,BRIMBANK,315,156,
16/07/2020,BRIMBANK,349,180,
17/07/2020,BRIMBANK,412,238,
18/07/2020,BRIMBANK,419,240,
19/07/2020,BRIMBANK,440,252,
20/07/2020,BRIMBANK,471,271,
21/07/2020,BRIMBANK,495,289,
22/07/2020,BRIMBANK,579,358,
23/07/2020,BRIMBANK,643,411,
24/07/2020,BRIMBANK,683,436,
25/07/2020,BRIMBANK,730,481,
26/07/2020,BRIMBANK,784,515,
27/07/2020,BRIMBANK,816,526,
28/07/2020,BRIMBANK,871,571,
29/07/2020,BRIMBANK,922,603,
30/07/2020,BRIMBANK,987,651,
14/07/2020,BULOKE,0,0,
15/07/2020,BULOKE,0,0,
16/07/2020,BULOKE,0,0,
17/07/2020,BULOKE,0,0,
19/07/2020,BULOKE,0,0,
20/07/2020,BULOKE,0,0,
21/07/2020,BULOKE,0,0,
22/07/2020,BULOKE,0,0,
23/07/2020,BULOKE,0,0,
24/07/2020,BULOKE,0,0,
25/07/2020,BULOKE,0,0,
26/07/2020,BULOKE,0,0,
27/07/2020,BULOKE,0,0,
28/07/2020,BULOKE,0,0,
29/07/2020,BULOKE,0,0,
30/07/2020,BULOKE,0,0,
7/05/2020,CAMPASPE,2,0,
8/05/2020,CAMPASPE,2,0,
9/05/2020,CAMPASPE,2,0,
10/05/2020,CAMPASPE,2,0,
11/05/2020,CAMPASPE,2,0,
12/05/2020,CAMPASPE,2,0,
13/05/2020,CAMPASPE,2,0,
14/05/2020,CAMPASPE,2,0,
15/05/2020,CAMPASPE,2,0,
16/05/2020,CAMPASPE,2,0,
17/05/2020,CAMPASPE,2,0,
18/05/2020,CAMPASPE,3,0,
19/05/2020,CAMPASPE,3,1,
20/05/2020,CAMPASPE,4,2,
21/05/2020,CAMPASPE,4,2,
22/05/2020,CAMPASPE,4,2,
23/05/2020,CAMPASPE,4,2,
24/05/2020,CAMPASPE,4,2,
25/05/2020,CAMPASPE,4,2,
26/05/2020,CAMPASPE,4,2,
27/05/2020,CAMPASPE,4,1,
28/05/2020,CAMPASPE,4,1,
29/05/2020,CAMPASPE,4,1,
30/05/2020,CAMPASPE,4,1,
31/05/2020,CAMPASPE,4,1,
1/06/2020,CAMPASPE,4,1,
2/06/2020,CAMPASPE,4,1,
3/06/2020,CAMPASPE,4,1,
4/06/2020,CAMPASPE,4,0,
5/06/2020,CAMPASPE,4,0,
6/06/2020,CAMPASPE,4,0,
7/06/2020,CAMPASPE,4,0,
8/06/2020,CAMPASPE,4,0,
9/06/2020,CAMPASPE,4,0,
10/06/2020,CAMPASPE,4,0,
11/06/2020,CAMPASPE,4,0,
12/06/2020,CAMPASPE,4,0,
13/06/2020,CAMPASPE,4,0,
14/06/2020,CAMPASPE,4,0,
15/06/2020,CAMPASPE,5,1,
16/06/2020,CAMPASPE,5,1,
17/06/2020,CAMPASPE,5,1,
18/06/2020,CAMPASPE,5,1,
19/06/2020,CAMPASPE,5,1,
20/06/2020,CAMPASPE,5,1,
21/06/2020,CAMPASPE,5,1,
22/06/2020,CAMPASPE,5,1,
23/06/2020,CAMPASPE,5,1,
24/06/2020,CAMPASPE,5,1,
25/06/2020,CAMPASPE,5,1,
26/06/2020,CAMPASPE,5,1,
27/06/2020,CAMPASPE,5,1,
28/06/2020,CAMPASPE,5,0,
29/06/2020,CAMPASPE,5,0,
30/06/2020,CAMPASPE,5,0,
1/07/2020,CAMPASPE,5,0,
2/07/2020,CAMPASPE,5,0,
3/07/2020,CAMPASPE,5,0,
4/07/2020,CAMPASPE,5,0,
5/07/2020,CAMPASPE,5,0,
6/07/2020,CAMPASPE,5,0,
7/07/2020,CAMPASPE,5,0,
8/07/2020,CAMPASPE,5,0,
9/07/2020,CAMPASPE,5,0,
10/07/2020,CAMPASPE,5,0,
11/07/2020,CAMPASPE,5,0,
12/07/2020,CAMPASPE,6,1,
13/07/2020,CAMPASPE,6,1,
14/07/2020,CAMPASPE,6,1,
15/07/2020,CAMPASPE,6,1,
16/07/2020,CAMPASPE,5,0,
17/07/2020,CAMPASPE,5,0,
18/07/2020,CAMPASPE,5,0,
19/07/2020,CAMPASPE,5,0,
20/07/2020,CAMPASPE,5,0,
21/07/2020,CAMPASPE,5,0,
22/07/2020,CAMPASPE,5,0,
23/07/2020,CAMPASPE,5,0,
24/07/2020,CAMPASPE,5,0,
25/07/2020,CAMPASPE,5,0,
26/07/2020,CAMPASPE,5,0,
27/07/2020,CAMPASPE,5,0,
28/07/2020,CAMPASPE,6,1,
29/07/2020,CAMPASPE,6,1,
30/07/2020,CAMPASPE,6,1,
7/05/2020,CARDINIA,16,3,
8/05/2020,CARDINIA,16,3,
9/05/2020,CARDINIA,16,3,
10/05/2020,CARDINIA,16,3,
11/05/2020,CARDINIA,16,3,
12/05/2020,CARDINIA,16,2,
13/05/2020,CARDINIA,16,0,
14/05/2020,CARDINIA,16,0,
15/05/2020,CARDINIA,16,0,
16/05/2020,CARDINIA,16,0,
17/05/2020,CARDINIA,16,0,
18/05/2020,CARDINIA,16,0,
19/05/2020,CARDINIA,16,0,
20/05/2020,CARDINIA,16,0,
21/05/2020,CARDINIA,16,0,
22/05/2020,CARDINIA,16,0,
23/05/2020,CARDINIA,16,0,
24/05/2020,CARDINIA,16,0,
25/05/2020,CARDINIA,16,0,
26/05/2020,CARDINIA,16,0,
27/05/2020,CARDINIA,16,0,
28/05/2020,CARDINIA,16,0,
29/05/2020,CARDINIA,16,0,
30/05/2020,CARDINIA,16,0,
31/05/2020,CARDINIA,16,0,
1/06/2020,CARDINIA,16,0,
2/06/2020,CARDINIA,16,0,
3/06/2020,CARDINIA,16,0,
4/06/2020,CARDINIA,16,0,
5/06/2020,CARDINIA,16,0,
6/06/2020,CARDINIA,16,0,
7/06/2020,CARDINIA,16,0,
8/06/2020,CARDINIA,16,0,
9/06/2020,CARDINIA,16,0,
10/06/2020,CARDINIA,16,0,
11/06/2020,CARDINIA,16,0,
12/06/2020,CARDINIA,16,0,
13/06/2020,CARDINIA,16,0,
14/06/2020,CARDINIA,17,1,
15/06/2020,CARDINIA,19,3,
16/06/2020,CARDINIA,20,4,
17/06/2020,CARDINIA,20,4,
18/06/2020,CARDINIA,21,5,
19/06/2020,CARDINIA,22,6,
20/06/2020,CARDINIA,22,6,
21/06/2020,CARDINIA,23,6,
22/06/2020,CARDINIA,23,5,
23/06/2020,CARDINIA,23,5,
24/06/2020,CARDINIA,24,5,
25/06/2020,CARDINIA,23,5,
26/06/2020,CARDINIA,23,5,
27/06/2020,CARDINIA,23,5,
28/06/2020,CARDINIA,23,5,
29/06/2020,CARDINIA,23,1,
30/06/2020,CARDINIA,23,1,
1/07/2020,CARDINIA,22,0,
2/07/2020,CARDINIA,22,0,
3/07/2020,CARDINIA,22,0,
4/07/2020,CARDINIA,22,0,
5/07/2020,CARDINIA,22,0,
6/07/2020,CARDINIA,22,0,
7/07/2020,CARDINIA,22,0,
8/07/2020,CARDINIA,22,0,
9/07/2020,CARDINIA,22,0,
10/07/2020,CARDINIA,23,1,
11/07/2020,CARDINIA,25,3,
12/07/2020,CARDINIA,26,4,
13/07/2020,CARDINIA,27,4,
14/07/2020,CARDINIA,31,8,
15/07/2020,CARDINIA,34,11,
16/07/2020,CARDINIA,34,10,
17/07/2020,CARDINIA,37,12,
18/07/2020,CARDINIA,39,13,
19/07/2020,CARDINIA,43,15,
20/07/2020,CARDINIA,44,17,
21/07/2020,CARDINIA,45,18,
22/07/2020,CARDINIA,46,19,
23/07/2020,CARDINIA,48,21,
24/07/2020,CARDINIA,51,23,
25/07/2020,CARDINIA,53,24,
26/07/2020,CARDINIA,53,23,
27/07/2020,CARDINIA,58,27,
28/07/2020,CARDINIA,59,28,
29/07/2020,CARDINIA,59,25,
30/07/2020,CARDINIA,70,35,
7/05/2020,CASEY,56,4,
8/05/2020,CASEY,56,3,
9/05/2020,CASEY,56,2,
10/05/2020,CASEY,56,2,
11/05/2020,CASEY,56,1,
12/05/2020,CASEY,56,1,
13/05/2020,CASEY,56,1,
14/05/2020,CASEY,56,1,
15/05/2020,CASEY,56,1,
16/05/2020,CASEY,57,0,
17/05/2020,CASEY,57,1,
18/05/2020,CASEY,57,1,
19/05/2020,CASEY,57,1,
20/05/2020,CASEY,57,1,
21/05/2020,CASEY,58,2,
22/05/2020,CASEY,58,2,
23/05/2020,CASEY,58,2,
24/05/2020,CASEY,58,1,
25/05/2020,CASEY,58,1,
26/05/2020,CASEY,58,1,
27/05/2020,CASEY,58,1,
28/05/2020,CASEY,61,3,
29/05/2020,CASEY,65,7,
30/05/2020,CASEY,65,8,
31/05/2020,CASEY,67,9,
1/06/2020,CASEY,68,10,
2/06/2020,CASEY,68,11,
3/06/2020,CASEY,68,11,
4/06/2020,CASEY,70,9,
5/06/2020,CASEY,68,7,
6/06/2020,CASEY,69,8,
7/06/2020,CASEY,69,8,
8/06/2020,CASEY,70,9,
9/06/2020,CASEY,70,7,
10/06/2020,CASEY,70,6,
11/06/2020,CASEY,71,6,
12/06/2020,CASEY,71,3,
13/06/2020,CASEY,71,2,
14/06/2020,CASEY,72,2,
15/06/2020,CASEY,74,4,
16/06/2020,CASEY,75,4,
17/06/2020,CASEY,76,6,
18/06/2020,CASEY,76,5,
19/06/2020,CASEY,77,6,
20/06/2020,CASEY,78,7,
21/06/2020,CASEY,80,9,
22/06/2020,CASEY,80,9,
23/06/2020,CASEY,80,8,
24/06/2020,CASEY,81,9,
25/06/2020,CASEY,92,11,
26/06/2020,CASEY,99,17,
27/06/2020,CASEY,99,15,
28/06/2020,CASEY,100,15,
29/06/2020,CASEY,103,16,
30/06/2020,CASEY,106,20,
1/07/2020,CASEY,110,21,
2/07/2020,CASEY,113,21,
3/07/2020,CASEY,114,16,
4/07/2020,CASEY,117,17,
5/07/2020,CASEY,120,19,
6/07/2020,CASEY,120,16,
7/07/2020,CASEY,125,20,
8/07/2020,CASEY,129,21,
9/07/2020,CASEY,132,20,
10/07/2020,CASEY,133,19,
11/07/2020,CASEY,137,21,
12/07/2020,CASEY,142,22,
13/07/2020,CASEY,144,23,
14/07/2020,CASEY,150,29,
15/07/2020,CASEY,155,34,
16/07/2020,CASEY,161,35,
17/07/2020,CASEY,173,46,
18/07/2020,CASEY,190,62,
19/07/2020,CASEY,202,70,
20/07/2020,CASEY,213,78,
21/07/2020,CASEY,240,103,
22/07/2020,CASEY,247,106,
23/07/2020,CASEY,261,116,
24/07/2020,CASEY,276,130,
25/07/2020,CASEY,296,149,
26/07/2020,CASEY,310,157,
27/07/2020,CASEY,338,178,
28/07/2020,CASEY,348,185,
29/07/2020,CASEY,365,186,
30/07/2020,CASEY,409,223,
7/05/2020,CENTRAL GOLDFIELDS,1,0,
8/05/2020,CENTRAL GOLDFIELDS,1,0,
9/05/2020,CENTRAL GOLDFIELDS,1,0,
10/05/2020,CENTRAL GOLDFIELDS,1,0,
11/05/2020,CENTRAL GOLDFIELDS,1,0,
12/05/2020,CENTRAL GOLDFIELDS,1,0,
13/05/2020,CENTRAL GOLDFIELDS,1,0,
14/05/2020,CENTRAL GOLDFIELDS,1,0,
15/05/2020,CENTRAL GOLDFIELDS,1,0,
16/05/2020,CENTRAL GOLDFIELDS,1,0,
17/05/2020,CENTRAL GOLDFIELDS,1,0,
18/05/2020,CENTRAL GOLDFIELDS,1,0,
19/05/2020,CENTRAL GOLDFIELDS,1,0,
20/05/2020,CENTRAL GOLDFIELDS,1,0,
21/05/2020,CENTRAL GOLDFIELDS,1,0,
22/05/2020,CENTRAL GOLDFIELDS,1,0,
23/05/2020,CENTRAL GOLDFIELDS,1,0,
24/05/2020,CENTRAL GOLDFIELDS,2,1,
25/05/2020,CENTRAL GOLDFIELDS,1,0,
26/05/2020,CENTRAL GOLDFIELDS,1,0,
27/05/2020,CENTRAL GOLDFIELDS,1,0,
28/05/2020,CENTRAL GOLDFIELDS,1,0,
29/05/2020,CENTRAL GOLDFIELDS,1,0,
30/05/2020,CENTRAL GOLDFIELDS,1,0,
31/05/2020,CENTRAL GOLDFIELDS,1,0,
1/06/2020,CENTRAL GOLDFIELDS,1,0,
2/06/2020,CENTRAL GOLDFIELDS,1,0,
3/06/2020,CENTRAL GOLDFIELDS,1,0,
4/06/2020,CENTRAL GOLDFIELDS,1,0,
5/06/2020,CENTRAL GOLDFIELDS,1,0,
6/06/2020,CENTRAL GOLDFIELDS,1,0,
7/06/2020,CENTRAL GOLDFIELDS,1,0,
8/06/2020,CENTRAL GOLDFIELDS,1,0,
9/06/2020,CENTRAL GOLDFIELDS,1,0,
10/06/2020,CENTRAL GOLDFIELDS,1,0,
11/06/2020,CENTRAL GOLDFIELDS,1,0,
12/06/2020,CENTRAL GOLDFIELDS,1,0,
13/06/2020,CENTRAL GOLDFIELDS,1,0,
14/06/2020,CENTRAL GOLDFIELDS,1,0,
15/06/2020,CENTRAL GOLDFIELDS,1,0,
16/06/2020,CENTRAL GOLDFIELDS,1,0,
17/06/2020,CENTRAL GOLDFIELDS,1,0,
18/06/2020,CENTRAL GOLDFIELDS,1,0,
19/06/2020,CENTRAL GOLDFIELDS,1,0,
20/06/2020,CENTRAL GOLDFIELDS,1,0,
21/06/2020,CENTRAL GOLDFIELDS,1,0,
22/06/2020,CENTRAL GOLDFIELDS,1,0,
23/06/2020,CENTRAL GOLDFIELDS,1,0,
24/06/2020,CENTRAL GOLDFIELDS,1,0,
25/06/2020,CENTRAL GOLDFIELDS,1,0,
26/06/2020,CENTRAL GOLDFIELDS,1,0,
27/06/2020,CENTRAL GOLDFIELDS,1,0,
28/06/2020,CENTRAL GOLDFIELDS,1,0,
29/06/2020,CENTRAL GOLDFIELDS,1,0,
30/06/2020,CENTRAL GOLDFIELDS,1,0,
1/07/2020,CENTRAL GOLDFIELDS,1,0,
2/07/2020,CENTRAL GOLDFIELDS,1,0,
3/07/2020,CENTRAL GOLDFIELDS,1,0,
4/07/2020,CENTRAL GOLDFIELDS,1,0,
5/07/2020,CENTRAL GOLDFIELDS,1,0,
6/07/2020,CENTRAL GOLDFIELDS,1,0,
7/07/2020,CENTRAL GOLDFIELDS,1,0,
8/07/2020,CENTRAL GOLDFIELDS,1,0,
9/07/2020,CENTRAL GOLDFIELDS,1,0,
10/07/2020,CENTRAL GOLDFIELDS,1,0,
11/07/2020,CENTRAL GOLDFIELDS,1,0,
12/07/2020,CENTRAL GOLDFIELDS,1,0,
13/07/2020,CENTRAL GOLDFIELDS,1,0,
14/07/2020,CENTRAL GOLDFIELDS,1,0,
15/07/2020,CENTRAL GOLDFIELDS,1,0,
16/07/2020,CENTRAL GOLDFIELDS,1,0,
17/07/2020,CENTRAL GOLDFIELDS,1,0,
18/07/2020,CENTRAL GOLDFIELDS,1,0,
19/07/2020,CENTRAL GOLDFIELDS,1,0,
20/07/2020,CENTRAL GOLDFIELDS,1,0,
21/07/2020,CENTRAL GOLDFIELDS,1,0,
22/07/2020,CENTRAL GOLDFIELDS,1,0,
23/07/2020,CENTRAL GOLDFIELDS,1,0,
24/07/2020,CENTRAL GOLDFIELDS,1,0,
25/07/2020,CENTRAL GOLDFIELDS,1,0,
26/07/2020,CENTRAL GOLDFIELDS,1,0,
27/07/2020,CENTRAL GOLDFIELDS,1,0,
28/07/2020,CENTRAL GOLDFIELDS,1,0,
29/07/2020,CENTRAL GOLDFIELDS,1,0,
30/07/2020,CENTRAL GOLDFIELDS,1,0,
14/07/2020,COLAC OTWAY,0,0,
15/07/2020,COLAC OTWAY,0,0,
16/07/2020,COLAC OTWAY,0,0,
17/07/2020,COLAC OTWAY,0,0,
18/07/2020,COLAC OTWAY,2,2,
19/07/2020,COLAC OTWAY,5,5,
20/07/2020,COLAC OTWAY,12,12,
21/07/2020,COLAC OTWAY,27,27,
22/07/2020,COLAC OTWAY,26,26,
23/07/2020,COLAC OTWAY,26,26,
24/07/2020,COLAC OTWAY,43,43,
25/07/2020,COLAC OTWAY,46,46,
26/07/2020,COLAC OTWAY,48,47,
27/07/2020,COLAC OTWAY,51,50,
28/07/2020,COLAC OTWAY,55,54,
29/07/2020,COLAC OTWAY,56,54,
30/07/2020,COLAC OTWAY,79,76,
7/05/2020,CORANGAMITE,1,0,
8/05/2020,CORANGAMITE,1,0,
9/05/2020,CORANGAMITE,1,0,
10/05/2020,CORANGAMITE,1,0,
11/05/2020,CORANGAMITE,1,0,
12/05/2020,CORANGAMITE,1,0,
13/05/2020,CORANGAMITE,1,0,
14/05/2020,CORANGAMITE,1,0,
15/05/2020,CORANGAMITE,1,0,
16/05/2020,CORANGAMITE,1,0,
17/05/2020,CORANGAMITE,1,0,
18/05/2020,CORANGAMITE,1,0,
19/05/2020,CORANGAMITE,1,0,
20/05/2020,CORANGAMITE,1,0,
21/05/2020,CORANGAMITE,1,0,
22/05/2020,CORANGAMITE,1,0,
23/05/2020,CORANGAMITE,1,0,
24/05/2020,CORANGAMITE,1,0,
25/05/2020,CORANGAMITE,1,0,
26/05/2020,CORANGAMITE,1,0,
27/05/2020,CORANGAMITE,1,0,
28/05/2020,CORANGAMITE,1,0,
29/05/2020,CORANGAMITE,1,0,
30/05/2020,CORANGAMITE,1,0,
31/05/2020,CORANGAMITE,1,0,
1/06/2020,CORANGAMITE,1,0,
2/06/2020,CORANGAMITE,1,0,
3/06/2020,CORANGAMITE,1,0,
4/06/2020,CORANGAMITE,1,0,
5/06/2020,CORANGAMITE,1,0,
6/06/2020,CORANGAMITE,1,0,
7/06/2020,CORANGAMITE,1,0,
8/06/2020,CORANGAMITE,1,0,
9/06/2020,CORANGAMITE,1,0,
10/06/2020,CORANGAMITE,1,0,
11/06/2020,CORANGAMITE,1,0,
12/06/2020,CORANGAMITE,1,0,
13/06/2020,CORANGAMITE,1,0,
14/06/2020,CORANGAMITE,1,0,
15/06/2020,CORANGAMITE,1,0,
16/06/2020,CORANGAMITE,1,0,
17/06/2020,CORANGAMITE,1,0,
18/06/2020,CORANGAMITE,1,0,
19/06/2020,CORANGAMITE,1,0,
20/06/2020,CORANGAMITE,1,0,
21/06/2020,CORANGAMITE,1,0,
22/06/2020,CORANGAMITE,1,0,
23/06/2020,CORANGAMITE,1,0,
24/06/2020,CORANGAMITE,1,0,
25/06/2020,CORANGAMITE,1,0,
26/06/2020,CORANGAMITE,1,0,
27/06/2020,CORANGAMITE,1,0,
28/06/2020,CORANGAMITE,1,0,
29/06/2020,CORANGAMITE,1,0,
30/06/2020,CORANGAMITE,1,0,
1/07/2020,CORANGAMITE,1,0,
2/07/2020,CORANGAMITE,1,0,
3/07/2020,CORANGAMITE,1,0,
4/07/2020,CORANGAMITE,1,0,
5/07/2020,CORANGAMITE,1,0,
6/07/2020,CORANGAMITE,1,0,
7/07/2020,CORANGAMITE,1,0,
8/07/2020,CORANGAMITE,1,0,
9/07/2020,CORANGAMITE,1,0,
10/07/2020,CORANGAMITE,1,0,
11/07/2020,CORANGAMITE,1,0,
12/07/2020,CORANGAMITE,1,0,
13/07/2020,CORANGAMITE,1,0,
14/07/2020,CORANGAMITE,1,0,
15/07/2020,CORANGAMITE,1,0,
16/07/2020,CORANGAMITE,1,0,
17/07/2020,CORANGAMITE,1,0,
18/07/2020,CORANGAMITE,1,0,
19/07/2020,CORANGAMITE,1,0,
20/07/2020,CORANGAMITE,1,0,
21/07/2020,CORANGAMITE,2,1,
22/07/2020,CORANGAMITE,1,0,
23/07/2020,CORANGAMITE,2,1,
24/07/2020,CORANGAMITE,2,1,
25/07/2020,CORANGAMITE,1,0,
26/07/2020,CORANGAMITE,1,0,
27/07/2020,CORANGAMITE,1,0,
28/07/2020,CORANGAMITE,1,0,
29/07/2020,CORANGAMITE,1,0,
30/07/2020,CORANGAMITE,2,1,
7/05/2020,DAREBIN,38,3,
8/05/2020,DAREBIN,38,3,
9/05/2020,DAREBIN,38,3,
10/05/2020,DAREBIN,38,3,
11/05/2020,DAREBIN,38,3,
12/05/2020,DAREBIN,38,2,
13/05/2020,DAREBIN,38,2,
14/05/2020,DAREBIN,38,1,
15/05/2020,DAREBIN,38,1,
16/05/2020,DAREBIN,38,1,
17/05/2020,DAREBIN,38,1,
18/05/2020,DAREBIN,38,1,
19/05/2020,DAREBIN,39,1,
20/05/2020,DAREBIN,40,3,
21/05/2020,DAREBIN,40,1,
22/05/2020,DAREBIN,40,2,
23/05/2020,DAREBIN,41,3,
24/05/2020,DAREBIN,41,3,
25/05/2020,DAREBIN,41,3,
26/05/2020,DAREBIN,41,3,
27/05/2020,DAREBIN,41,2,
28/05/2020,DAREBIN,41,1,
29/05/2020,DAREBIN,41,1,
30/05/2020,DAREBIN,41,0,
31/05/2020,DAREBIN,41,0,
1/06/2020,DAREBIN,41,0,
2/06/2020,DAREBIN,42,1,
3/06/2020,DAREBIN,42,1,
4/06/2020,DAREBIN,42,1,
5/06/2020,DAREBIN,42,1,
6/06/2020,DAREBIN,42,1,
7/06/2020,DAREBIN,42,1,
8/06/2020,DAREBIN,42,1,
9/06/2020,DAREBIN,42,1,
10/06/2020,DAREBIN,42,0,
11/06/2020,DAREBIN,43,1,
12/06/2020,DAREBIN,43,1,
13/06/2020,DAREBIN,43,1,
14/06/2020,DAREBIN,43,1,
15/06/2020,DAREBIN,43,1,
16/06/2020,DAREBIN,44,1,
17/06/2020,DAREBIN,44,1,
18/06/2020,DAREBIN,47,4,
19/06/2020,DAREBIN,47,4,
20/06/2020,DAREBIN,47,4,
21/06/2020,DAREBIN,47,3,
22/06/2020,DAREBIN,48,4,
23/06/2020,DAREBIN,49,4,
24/06/2020,DAREBIN,49,4,
25/06/2020,DAREBIN,50,3,
26/06/2020,DAREBIN,50,2,
27/06/2020,DAREBIN,52,4,
28/06/2020,DAREBIN,54,6,
29/06/2020,DAREBIN,57,8,
30/06/2020,DAREBIN,57,7,
1/07/2020,DAREBIN,58,7,
2/07/2020,DAREBIN,60,8,
3/07/2020,DAREBIN,60,7,
4/07/2020,DAREBIN,64,10,
5/07/2020,DAREBIN,67,11,
6/07/2020,DAREBIN,70,14,
7/07/2020,DAREBIN,72,16,
8/07/2020,DAREBIN,73,15,
9/07/2020,DAREBIN,77,19,
10/07/2020,DAREBIN,84,25,
11/07/2020,DAREBIN,89,30,
12/07/2020,DAREBIN,100,38,
13/07/2020,DAREBIN,106,42,
14/07/2020,DAREBIN,117,51,
15/07/2020,DAREBIN,123,56,
16/07/2020,DAREBIN,134,66,
17/07/2020,DAREBIN,139,70,
18/07/2020,DAREBIN,148,78,
19/07/2020,DAREBIN,152,80,
20/07/2020,DAREBIN,160,84,
21/07/2020,DAREBIN,168,88,
22/07/2020,DAREBIN,172,85,
23/07/2020,DAREBIN,181,86,
24/07/2020,DAREBIN,184,83,
25/07/2020,DAREBIN,193,91,
26/07/2020,DAREBIN,203,96,
27/07/2020,DAREBIN,215,100,
28/07/2020,DAREBIN,228,104,
29/07/2020,DAREBIN,234,103,
30/07/2020,DAREBIN,250,118,
7/05/2020,EAST GIPPSLAND,1,0,
8/05/2020,EAST GIPPSLAND,1,0,
9/05/2020,EAST GIPPSLAND,1,0,
10/05/2020,EAST GIPPSLAND,1,0,
11/05/2020,EAST GIPPSLAND,1,0,
12/05/2020,EAST GIPPSLAND,1,0,
13/05/2020,EAST GIPPSLAND,1,0,
14/05/2020,EAST GIPPSLAND,1,0,
15/05/2020,EAST GIPPSLAND,1,0,
16/05/2020,EAST GIPPSLAND,1,0,
17/05/2020,EAST GIPPSLAND,1,0,
18/05/2020,EAST GIPPSLAND,1,0,
19/05/2020,EAST GIPPSLAND,1,0,
20/05/2020,EAST GIPPSLAND,1,0,
21/05/2020,EAST GIPPSLAND,1,0,
22/05/2020,EAST GIPPSLAND,1,0,
24/05/2020,EAST GIPPSLAND,1,0,
25/05/2020,EAST GIPPSLAND,1,0,
26/05/2020,EAST GIPPSLAND,1,0,
27/05/2020,EAST GIPPSLAND,1,0,
28/05/2020,EAST GIPPSLAND,1,0,
29/05/2020,EAST GIPPSLAND,1,0,
30/05/2020,EAST GIPPSLAND,1,0,
31/05/2020,EAST GIPPSLAND,1,0,
1/06/2020,EAST GIPPSLAND,1,0,
2/06/2020,EAST GIPPSLAND,1,0,
3/06/2020,EAST GIPPSLAND,1,0,
4/06/2020,EAST GIPPSLAND,1,0,
5/06/2020,EAST GIPPSLAND,1,0,
6/06/2020,EAST GIPPSLAND,1,0,
7/06/2020,EAST GIPPSLAND,1,0,
8/06/2020,EAST GIPPSLAND,1,0,
9/06/2020,EAST GIPPSLAND,1,0,
10/06/2020,EAST GIPPSLAND,1,0,
11/06/2020,EAST GIPPSLAND,1,0,
12/06/2020,EAST GIPPSLAND,1,0,
13/06/2020,EAST GIPPSLAND,1,0,
14/06/2020,EAST GIPPSLAND,1,0,
15/06/2020,EAST GIPPSLAND,1,0,
16/06/2020,EAST GIPPSLAND,1,0,
17/06/2020,EAST GIPPSLAND,1,0,
18/06/2020,EAST GIPPSLAND,1,0,
19/06/2020,EAST GIPPSLAND,1,0,
20/06/2020,EAST GIPPSLAND,1,0,
21/06/2020,EAST GIPPSLAND,1,0,
22/06/2020,EAST GIPPSLAND,1,0,
23/06/2020,EAST GIPPSLAND,1,0,
24/06/2020,EAST GIPPSLAND,1,0,
25/06/2020,EAST GIPPSLAND,1,0,
26/06/2020,EAST GIPPSLAND,1,0,
27/06/2020,EAST GIPPSLAND,1,0,
28/06/2020,EAST GIPPSLAND,1,0,
